timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,0,-66,6250,389495164062,3327435020312,3327539223437,389599373437
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,1,-66,6250,421718164062,3359658039062,3359762223437,421822354687
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,2,-66,6251,453935164062,3391875053125,3391979223437,454039340625
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,3,-66,6251,489757164062,3427697071875,3427801223437,489861321875
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,4,-66,4688,522501164062,3460441089062,3460545223437,522605303125
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,5,-66,6251,554355164062,3492295106250,3492399223437,554459287500
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,6,-66,7813,589911176562,3527851137500,3527955223437,590015270312
1623267009407003101,7c:df:a1:05:87:c7,0,6,0.0,8,7,-66,6251,622118164062,3560058140625,3560162223437,622222253125
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,0,-66,6251,1081816164062,4019756378125,4019860223437,1081920015625
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,1,-66,6250,1113989176562,4051929407812,4052033223437,1114092998437
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,2,-66,3125,1148463164062,4086403410937,4086507223437,1148566979687
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,3,-66,4688,1181951164062,4119891429687,4119995223437,1182054962500
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,4,-67,3125,1215752164062,4153692445312,4153796223437,1215855945312
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,5,-66,4688,1249595164062,4187535464062,4187639223437,1249698928125
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,6,-66,6250,1286294164062,4224234482812,4224338223437,1286397910937
1623267010100674154,7c:df:a1:05:87:c7,0,4,0.0,8,7,-66,4688,1314355164062,4252295496875,4252399223437,1314458895312
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,0,-66,4688,1785236164062,4723176739062,4723280223437,1785339653125
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,1,-66,3125,1817397164062,4755337754687,4755442223437,1817501635937
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,2,-66,4688,1850591164062,4788531771875,4788636223437,1850695620312
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,3,-66,6251,1890011164062,4827951793750,4828056223437,1890115600000
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,4,-66,3126,1917590164062,4855530806250,4855635223437,1917694584375
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,5,-66,4688,1950052164062,4887992823437,4888097223437,1950156568750
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,6,-66,3125,1986220164062,4924160842187,4924265223437,1986324548437
1623267010805521243,7c:df:a1:05:87:c7,0,3,0.0,8,7,-66,1563,2020304176562,4958244870312,4958349223437,2020408531250
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,0,-66,6250,2484949164062,5422890098437,5422994223437,2485053295312
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,1,-66,6251,2518154164062,5456095115625,5456199223437,2518258278125
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,2,-66,4688,2548055164062,5485996131250,5486100223437,2548159260937
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,3,-66,6250,2585912164062,5523853151562,5523957223437,2586016242187
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,4,-66,6250,2617247164062,5555188167187,5555292223437,2617351226562
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,5,-66,6250,2652669164062,5590610185937,5590714223437,2652773207812
1623267011499104052,7c:df:a1:05:87:c7,0,6,0.0,7,6,-66,6251,2686407164062,5624348203125,5624452223437,2686511190625
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,0,-66,6250,3181818164062,6119759457812,6119863223437,3181921935937
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,1,-66,6251,3213990164062,6151931475000,6152035223437,3214093918750
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,2,-66,4688,3246143164062,6184084490625,6184188223437,3246246901562
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,3,-66,6251,3281943164062,6219884509375,6219988223437,3282046884375
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,4,-66,6250,3314132164062,6252073526562,6252177223437,3314235867187
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,5,-66,4688,3346295176562,6284236554687,6284340223437,3346398850000
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,6,-66,6251,3383115164062,6321056562500,6321160223437,3383218831250
1623267012202044228,7c:df:a1:05:87:c7,0,6,0.0,8,7,-66,7813,3414356164062,6352297579687,6352401223437,3414459815625
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,0,-66,6251,3881726176562,108781431250,108885823437,3881830575000
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,1,-66,3126,3914026176562,141081446875,141185823437,3914130556250
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,2,-66,4688,3947768164062,174823453125,174927823437,3947872539062
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,3,-66,4688,3986754164062,213809471875,213913823437,3986858520312
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,4,-66,4688,4014552164062,241607487500,241711823437,4014656504687
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,5,-66,4688,4046699176562,273754515625,273858823437,4046803489062
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,6,-66,4688,4083646176562,310701535937,310805823437,4083750468750
1623267012900616911,7c:df:a1:05:87:c7,0,4,0.0,8,7,-66,4688,4115567164062,342622539062,342726823437,4115671453125
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,6250,4585400164062,812455782812,812559823437,4585504210937
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,4688,4619170164062,846225800000,846329823437,4619274192187
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,4688,4651625164062,878680817187,878784823437,4651729175000
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,4688,4685549176562,912604846875,912708823437,4685653157812
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,6251,4719252164062,946307853125,946411823437,4719356140625
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,4688,4757522164062,984577871875,984681823437,4757626120312
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,6251,4786516164062,1013571887500,1013675823437,4786620106250
1623267013603745968,7c:df:a1:05:87:c7,0,5,0.0,8,7,-66,6251,4817958176562,1045013915625,1045117823437,4818062090625
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,0,-66,3125,5281798164062,1508854142187,1508957823437,5281901848437
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,1,-66,3126,5313991164062,1541047159375,1541150823437,5314094831250
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,2,-66,4688,5346162164062,1573218176562,1573321823437,5346265815625
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,3,-66,4688,5385769164062,1612825195312,1612928823437,5385872796875
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,4,-66,4688,5414655164062,1641711212500,1641814823437,5414758779687
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,5,-66,6251,5446449164062,1673505228125,1673608823437,5446552765625
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,6,-66,3126,5485167176562,1712223259375,1712326823437,5485270743750
1623267014303026821,7c:df:a1:05:87:c7,0,4,0.0,8,7,-66,6250,5514391176562,1741447276562,1741550823437,5514494729687
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,0,-66,7813,5981846176562,2208902517187,2209006823437,5981950490625
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,1,-66,6250,6014251164062,2241307520312,2241411823437,6014355473437
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,2,-66,6251,6046237164062,2273293537500,2273397823437,6046341456250
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,3,-66,6250,6085421164062,2312477557812,2312581823437,6085525435937
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,4,-66,6251,6114198164062,2341254571875,2341358823437,6114302421875
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,5,-66,7813,6147777176562,2374833603125,2374937823437,6147881404687
1623267014994885289,7c:df:a1:05:87:c7,0,6,0.0,7,6,-66,6250,6182195164062,2409251607812,2409355823437,6182299385937
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,4688,6681795164062,2908851864062,2908955823437,6681899128125
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,6251,3079764062,2941022881250,2941126823437,3183712500
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,6251,35340764062,2973283896875,2973387823437,35444696875
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,6251,71047776562,3008990928125,3009094823437,71151678125
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,6250,103215776562,3041158945312,3041262823437,103319660937
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,6251,136693776562,3074636962500,3074740823437,136797643750
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,6251,173188776562,3111131981250,3111235823437,173292625000
1623267015700724666,7c:df:a1:05:87:c7,0,5,0.0,8,7,-66,4688,204045764062,3141988984375,3142092823437,204149607812
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,0,-66,6251,670949776562,3608893237500,3608996823437,671053368750
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,1,-66,4688,707996764062,3645940243750,3646043823437,708100348437
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,2,-66,6250,735324764062,3673268257812,3673371823437,735428335937
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,3,-66,6251,772241764062,3710185278125,3710288823437,772345315625
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,4,-66,6251,803278764062,3741222293750,3741325823437,803382300000
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,5,-66,6251,835481764062,3773425309375,3773528823437,835585284375
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,6,-66,6251,871585776562,3809529340625,3809632823437,871689265625
1623267016401162847,7c:df:a1:05:87:c7,0,6,0.0,8,7,-66,6250,906690764062,3844634345312,3844737823437,906794248437
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,0,-66,4688,1374918764062,4312862587500,4312966823437,1375023004687
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,1,-66,3126,1407079764062,4345023603125,4345127823437,1407183987500
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,2,-66,3125,1439256776562,4377200632812,4377304823437,1439360970312
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,3,-66,6250,1476701764062,4414645639062,4414749823437,1476805954687
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,4,-66,3125,1511753764062,4449697657812,4449801823437,1511857932812
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,5,-66,6251,1539429764062,4477373671875,4477477823437,1539533921875
1623267017102744162,7c:df:a1:05:87:c7,0,4,0.0,7,6,-66,4688,1578373764062,4516317692187,4516421823437,1578477900000
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,4688,2072523764062,5010467945312,5010571823437,2072627646875
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,4688,2104713776562,5042657975000,5042761823437,2104817629687
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,7813,2136901764062,5074845979687,5074949823437,2137005615625
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,6251,2172681776562,5110626009375,5110729823437,2172785596875
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,4688,2213074776562,5151019031250,5151122823437,2213178573437
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,4688,2238154776562,5176099043750,5176202823437,2238258560937
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,4688,2273900776562,5211845060937,5211948823437,2274004543750
1623267017803391521,7c:df:a1:05:87:c7,0,5,0.0,8,7,-66,6251,2305177776562,5243122078125,5243225823437,2305281528125
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,0,-66,6251,2772171764062,5710116306250,5710219823437,2772275287500
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,1,-66,6251,2803175764062,5741120321875,5741223823437,2803279271875
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,2,-66,6250,2838031764062,5775976339062,5776079823437,2838135254687
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,3,-66,6250,2871120764062,5809065357812,5809169823437,2871225235937
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,4,-66,4688,2903460776562,5841405385937,5841509823437,2903565218750
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,5,-66,6251,2935509764062,5873454390625,5873558823437,2935614203125
1623267018495904995,7c:df:a1:05:87:c7,0,5,0.0,7,6,-66,4688,2973131764062,5911076409375,5911180823437,2973236182812
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,0,-66,6251,3470910764062,6408855665625,6408959823437,3471014928125
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,1,-66,6250,3521567764062,6459512692187,6459616823437,3521671901562
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,2,-66,6250,3535395764062,6473340698437,6473444823437,3535499895312
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,3,-66,6250,3571078776562,6509023729687,6509127823437,3571182876562
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,4,-66,7813,3603287764062,6541232734375,6541336823437,3603391860937
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,5,-66,4688,3671271764062,6609216768750,6609320823437,3671375823437
1623267019198472296,7c:df:a1:05:87:c7,0,6,0.0,7,6,-66,4688,3704219764062,6642164785937,6642268823437,3704323806250
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,6250,4171787776562,398846639062,398950423437,4171891567187
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,4688,4203066764062,430125642187,430229423437,4203170550000
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,4688,4235315776562,462374671875,462478423437,4235419532812
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,4688,4271094776562,498153690625,498257423437,4271198514062
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,3126,4303710764062,530769693750,530873423437,4303814496875
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,6251,4335636764062,562695712500,562799423437,4335740481250
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,4688,4372504764062,599563729687,599667423437,4372608462500
1623267019899095870,7c:df:a1:05:87:c7,0,5,0.0,8,7,-66,6251,4403446764062,630505746875,630609423437,4403550446875
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,0,-66,229688,1371105364062,2745898214062,2746001810937,1371209190625
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,1,-66,231251,1403464376562,2778257243750,2778360810937,1403568175000
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,2,-66,229688,1435463364062,2810256246875,2810359810937,1435567157812
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,3,-66,231251,1471986364062,2846779265625,2846882810937,1472090140625
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,4,-66,228125,1503767364062,2878560279687,2878663810937,1503871123437
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,5,-66,231251,1535667364062,2910460296875,2910563810937,1535771109375
1623267023808641443,7c:df:a1:05:87:c7,181,230,27.200000762939453,7,6,-66,229688,1571412364062,2946205315625,2946308810937,1571516089062
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,0,-66,6251,2069108364062,3443901565625,3444006035937,2069212840625
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,1,-66,4688,2098944364062,3473737578125,3473842035937,2099048826562
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,2,-66,6251,2132984364062,3507777596875,3507882035937,2133088809375
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,3,-66,6251,2170553364062,3545346615625,3545451035937,2170657790625
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,4,-66,4688,2201506364062,3576299629687,3576404035937,2201610775000
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,5,-66,4688,2235679364062,3610472648437,3610577035937,2235783756250
1623267024502108303,7c:df:a1:05:87:c7,0,5,0.0,7,6,-66,6250,2268411376562,3643204676562,3643309035937,2268515742187
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,0,-66,6251,2766700364062,4141493915625,4141598035937,2766804490625
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,1,-66,6251,2800127364062,4174920931250,4175025035937,2800231475000
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,2,-66,4688,2831132376562,4205925959375,4206030035937,2831236457812
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,3,-66,7813,2867676364062,4242469967187,4242574035937,2867780440625
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,4,-66,6250,2901363364062,4276156982812,4276261035937,2901467423437
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,5,-66,6250,2931227364062,4306020998437,4306125035937,2931331407812
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,6,-66,6251,2967298376562,4342092028125,4342196035937,2967402390625
1623267025208191956,7c:df:a1:05:87:c7,0,6,0.0,8,7,-66,7813,2999274364062,4374068032812,4374172035937,2999378375000
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,0,-66,6250,3467923364062,4842717267187,4842821035937,3468027139062
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,1,-66,6250,3498829364062,4873623282812,4873727035937,3498933123437
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,2,-66,3126,3531139364062,4905933296875,4906037035937,3531243106250
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,3,-67,4688,3566840376562,4941634328125,4941738035937,3566944089062
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,4,-66,4688,3599028364062,4973822332812,4973926035937,3599132071875
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,5,-66,6251,3631203376562,5005997362500,5006101035937,3631307056250
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,6,-66,3126,3672117364062,5046911368750,5047015035937,3672221034375
1623267025907423775,7c:df:a1:05:87:c7,0,4,0.0,8,7,-66,4688,3699248364062,5074042382812,5074146035937,3699352021875
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,7813,4169489364062,5544283621875,5544388035937,4169593785937
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,6250,4200241364062,5575035635937,5575140035937,4200345770312
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,6250,4231050376562,5605844664062,5605949035937,4231154754687
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,4688,4266865364062,5641659668750,5641764035937,4266969735937
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,6250,4299075364062,5673869685937,5673974035937,4299179720312
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,3126,4331253364062,5706047700000,5706152035937,4331357703125
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,4688,4368280364062,5743074720312,5743179035937,4368384684375
1623267026608671044,7c:df:a1:05:87:c7,0,5,0.0,8,7,-66,6251,4400819364062,5775613737500,5775718035937,4400923668750
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,4688,4866698364062,6241492971875,6241597035937,4866802432812
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,3126,4898882376562,6273677000000,6273781035937,4898986415625
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,4688,4931067364062,6305862004687,6305966035937,4931171400000
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,4688,4966920364062,6341715023437,6341819035937,4967024381250
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,6251,4999107364062,6373902040625,6374006035937,4999211365625
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,4688,5031383364062,6406178056250,6406282035937,5031487348437
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,4688,5067089376562,6441884085937,6441988035937,5067193331250
1623267027307465983,7c:df:a1:05:87:c7,0,5,0.0,8,7,-67,7813,5100084376562,6474879103125,6474983035937,5100188317187
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,0,-66,6251,5566730364062,230638925000,230742635937,5566834081250
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,1,-66,4688,5598879376562,262787954687,262891635937,5598983062500
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,2,-66,7813,5633343376562,297251973437,297355635937,5633447046875
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,3,-66,6250,5666873376562,330781989062,330885635937,5666977029687
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,4,-66,4688,5699063364062,362971992187,363075635937,5699167012500
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,5,-66,6251,5732023364062,395932009375,396035635937,5732126996875
1623267028004689139,7c:df:a1:05:87:c7,0,5,0.0,8,6,-66,6251,5767065376562,430974040625,431077635937,5767168978125
